latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
56.301,-110.7672,331.6,3.4,1.7,2016-05-14,2111,Aqua,MODIS,0,6.2,296.2,151.3,D,0
56.5962,-110.4665,372.3,3.5,1.8,2016-05-14,2111,Aqua,MODIS,94,6.2,293.8,733.4,D,0
56.6548,-110.8093,314.7,3.4,1.7,2016-05-14,2111,Aqua,MODIS,64,6.2,292,52.9,D,0
56.6988,-110.979,316.8,3.3,1.7,2016-05-14,2111,Aqua,MODIS,39,6.2,292.2,58.6,D,0
56.7144,-110.9799,331.9,3.3,1.7,2016-05-14,2111,Aqua,MODIS,87,6.2,292.6,153.7,D,0
56.793,-111.2677,325.1,3.2,1.7,2016-05-14,2112,Aqua,MODIS,82,6.2,294.6,112.6,D,0
56.7298,-110.5912,325.1,3.5,1.8,2016-05-14,2112,Aqua,MODIS,44,6.2,292,101.1,D,0
56.7755,-110.7073,320.6,3.4,1.7,2016-05-14,2112,Aqua,MODIS,79,6.2,293.4,92.5,D,0
56.708,-110.9832,339.7,3.3,1.7,2016-05-14,2112,Aqua,MODIS,91,6.2,293.2,227.1,D,0
56.7765,-110.6498,310.1,3.4,1.7,2016-05-14,2112,Aqua,MODIS,54,6.2,294.4,39.9,D,0
56.7322,-110.4136,352.9,3.5,1.8,2016-05-14,2112,Aqua,MODIS,91,6.2,292.1,395.7,D,0
56.2678,-110.6823,329.5,1,1,2016-05-15,0458,Terra,MODIS,25,6.2,283.8,28.4,N,0
56.5868,-110.316,300.9,1,1,2016-05-15,0458,Terra,MODIS,5,6.2,279.3,7.4,N,0
56.5892,-110.3001,310.5,1,1,2016-05-15,0458,Terra,MODIS,24,6.2,280.1,12.3,N,0
56.5916,-110.2843,312.5,1,1,2016-05-15,0458,Terra,MODIS,15,6.2,281.3,13.3,N,0
56.2752,-110.6926,312.7,1,1,2016-05-15,0458,Terra,MODIS,19,6.2,281.5,14.2,N,0
56.6658,-110.7803,321.3,1,1,2016-05-15,0458,Terra,MODIS,100,6.2,285.7,22.2,N,0
56.614,-110.5064,348.8,1,1,2016-05-15,0458,Terra,MODIS,100,6.2,290.6,62.1,N,0
56.6358,-110.3634,318.8,1,1,2016-05-15,0458,Terra,MODIS,54,6.2,284,18.2,N,0
56.6101,-110.4702,326.9,1,1,2016-05-15,0458,Terra,MODIS,69,6.2,286.8,24.7,N,0
56.6198,-110.4066,341.4,1,1,2016-05-15,0458,Terra,MODIS,86,6.2,288.3,45.9,N,0
56.6923,-110.238,332.2,1,1,2016-05-15,0458,Terra,MODIS,100,6.2,282.8,34.2,N,0
56.2677,-110.7401,303.3,1,1,2016-05-15,0458,Terra,MODIS,47,6.2,276.6,9.3,N,0
56.2528,-110.8352,328.1,1,1,2016-05-15,0458,Terra,MODIS,26,6.2,282.5,27.9,N,0
56.2765,-110.7446,317,1,1,2016-05-15,0458,Terra,MODIS,67,6.2,282.1,18.3,N,0
56.3874,-110.6357,304.7,1,1,2016-05-15,0458,Terra,MODIS,12,6.2,281.8,9.1,N,0
56.274,-110.7605,310.7,1,1,2016-05-15,0458,Terra,MODIS,15,6.2,281.5,13.1,N,0
56.5383,-110.6337,302.6,1,1,2016-05-15,0458,Terra,MODIS,37,6.2,280.8,8.2,N,0
56.2852,-110.7491,322.5,1,1,2016-05-15,0458,Terra,MODIS,73,6.2,282.3,22.4,N,0
56.6203,-110.5268,307.3,1,1,2016-05-15,0458,Terra,MODIS,61,6.2,280.5,10.9,N,0
56.6116,-110.5223,314.3,1,1,2016-05-15,0458,Terra,MODIS,60,6.2,282.9,15.5,N,0
56.2765,-110.8647,327,1,1,2016-05-15,0458,Terra,MODIS,15,6.2,285,25.7,N,0
56.2853,-110.8692,338.4,1,1,2016-05-15,0458,Terra,MODIS,60,6.2,286.3,41.5,N,0
56.6574,-110.2204,302.6,1,1,2016-05-15,0458,Terra,MODIS,21,6.2,280.5,8.3,N,0
56.6598,-110.2045,307.6,1,1,2016-05-15,0458,Terra,MODIS,72,6.2,281.6,12.2,N,0
56.3271,-110.48,314.2,1,1,2016-05-15,0458,Terra,MODIS,89,6.2,282.7,16.5,N,0
56.4095,-110.4931,301.4,1,1,2016-05-15,0458,Terra,MODIS,41,6.2,279.8,8.7,N,0
56.407,-110.5089,311.5,1,1,2016-05-15,0458,Terra,MODIS,83,6.2,280.7,15.2,N,0
56.4794,-110.5286,301,1,1,2016-05-15,0458,Terra,MODIS,36,6.2,279.5,8.5,N,0
56.477,-110.5444,310.9,1,1,2016-05-15,0458,Terra,MODIS,81,6.2,281.5,14.9,N,0
56.6043,-110.3248,311.5,1,1,2016-05-15,0458,Terra,MODIS,49,6.2,282.9,13,N,0
56.6019,-110.3407,310.9,1,1,2016-05-15,0458,Terra,MODIS,81,6.2,281.3,13.3,N,0
56.6087,-110.4181,324.1,1,1,2016-05-15,0458,Terra,MODIS,0,6.2,287.3,21.2,N,0
56.5999,-110.4137,321.9,1,1,2016-05-15,0458,Terra,MODIS,0,6.2,288.4,18.2,N,0
56.6024,-110.3978,334.4,1,1,2016-05-15,0458,Terra,MODIS,0,6.2,290.7,34.7,N,0
56.5923,-110.4042,328.9,1,1,2016-05-15,0458,Terra,MODIS,36,6.2,288.7,28.9,N,0
56.5947,-110.3883,323.3,1,1,2016-05-15,0458,Terra,MODIS,72,6.2,285,23.9,N,0
56.6415,-110.2637,305.9,1,1,2016-05-15,0458,Terra,MODIS,26,6.2,281.2,9.8,N,0
56.6812,-110.2495,321.3,1,1,2016-05-15,0458,Terra,MODIS,97,6.2,282,21.5,N,0
56.6899,-110.2539,330.2,1,1,2016-05-15,0458,Terra,MODIS,100,6.2,282.5,31.5,N,0
56.6836,-110.2336,309.7,1,1,2016-05-15,0458,Terra,MODIS,78,6.2,281.6,12.4,N,0
56.6875,-110.2698,309.2,1,1,2016-05-15,0458,Terra,MODIS,54,6.2,282.5,11.5,N,0
56.6851,-110.2857,303.7,1,1,2016-05-15,0458,Terra,MODIS,57,6.2,280.9,9.1,N,0
56.6633,-110.7963,320.7,1,1,2016-05-15,0458,Terra,MODIS,93,6.2,286.4,21.1,N,0
56.6327,-110.2593,307.4,1,1,2016-05-15,0458,Terra,MODIS,19,6.2,283.3,10.8,N,0
56.6227,-110.5109,336.7,1,1,2016-05-15,0458,Terra,MODIS,100,6.2,284.2,41.2,N,0
56.6319,-111.7631,355.6,1,1,2016-05-15,0459,Terra,MODIS,100,6.2,288.6,81,N,0
56.5611,-111.5603,318.7,1,1,2016-05-15,0459,Terra,MODIS,30,6.2,286.2,18.4,N,0
56.5698,-111.5651,317.8,1,1,2016-05-15,0459,Terra,MODIS,52,6.2,284.3,17.8,N,0
56.6671,-110.9541,300.8,1,1,2016-05-15,0459,Terra,MODIS,32,6.2,282.3,6.6,N,0
56.6721,-110.801,304.4,1,1,2016-05-15,0459,Terra,MODIS,33,6.2,283.2,8.2,N,0
56.6745,-110.7849,325.8,1,1,2016-05-15,0459,Terra,MODIS,100,6.2,284,26.9,N,0
56.6399,-111.7144,320.8,1,1,2016-05-15,0459,Terra,MODIS,100,6.2,286.4,21.5,N,0
56.7065,-110.5774,307.9,1,1,2016-05-15,0459,Terra,MODIS,34,6.2,281.6,11.9,N,0
56.6425,-111.6981,328.6,1,1,2016-05-15,0459,Terra,MODIS,100,6.2,287.7,30.4,N,0
56.6452,-111.6819,310.9,1,1,2016-05-15,0459,Terra,MODIS,12,6.2,285.3,12,N,0
56.6204,-111.7746,336.8,1,1,2016-05-15,0459,Terra,MODIS,100,6.2,283.4,41.6,N,0
56.6231,-111.7583,449.1,1,1,2016-05-15,0459,Terra,MODIS,100,6.2,308.8,734.7,N,0
56.6258,-111.7421,414.6,1,1,2016-05-15,0459,Terra,MODIS,100,6.2,312.7,371.9,N,0
56.6284,-111.7258,402.9,1,1,2016-05-15,0459,Terra,MODIS,100,6.2,303.9,286,N,0
56.6311,-111.7097,351.5,1,1,2016-05-15,0459,Terra,MODIS,100,6.2,293.2,70.4,N,0
56.6337,-111.6934,329.9,1,1,2016-05-15,0459,Terra,MODIS,100,6.2,289.3,32,N,0
56.7295,-110.8534,308.4,1,1,2016-05-15,0459,Terra,MODIS,74,6.2,279.8,12.7,N,0
56.7754,-110.3721,307.3,1,1,2016-05-15,0459,Terra,MODIS,50,6.2,278.3,11.2,N,0
56.6513,-111.7029,317.2,1,1,2016-05-15,0459,Terra,MODIS,85,6.2,284.7,17.7,N,0
56.6487,-111.7192,321.6,1,1,2016-05-15,0459,Terra,MODIS,84,6.2,284.7,22.4,N,0
56.646,-111.7354,318.9,1,1,2016-05-15,0459,Terra,MODIS,98,6.2,281.9,20.9,N,0
56.6707,-111.6428,308.4,1,1,2016-05-15,0459,Terra,MODIS,49,6.2,284.5,11.8,N,0
56.6834,-110.9104,302.1,1,1,2016-05-15,0459,Terra,MODIS,38,6.2,281.9,7.5,N,0
56.6768,-111.6638,314.5,1,1,2016-05-15,0459,Terra,MODIS,64,6.2,281.6,16.3,N,0
56.6575,-111.724,310.5,1,1,2016-05-15,0459,Terra,MODIS,72,6.2,279.8,13.7,N,0
56.6654,-111.6752,320.3,1,1,2016-05-15,0459,Terra,MODIS,81,6.2,284,20.8,N,0
56.668,-111.659,320.5,1,1,2016-05-15,0459,Terra,MODIS,100,6.2,287.3,21.6,N,0
56.5962,-111.5793,308.4,1,1,2016-05-15,0459,Terra,MODIS,39,6.2,281.1,11.8,N,0
56.738,-110.3703,314.7,1,1,2016-05-15,0459,Terra,MODIS,21,6.2,283.3,14.4,N,0
56.6372,-111.7306,356.2,1,1,2016-05-15,0459,Terra,MODIS,100,6.2,295.2,82.7,N,0
56.7044,-110.7141,302.2,1,1,2016-05-15,0459,Terra,MODIS,48,6.2,283,8.4,N,0
56.7917,-110.6957,309.3,1,1,2016-05-15,0459,Terra,MODIS,63,6.2,277,12.8,N,0
56.6346,-111.7469,387.1,1,1,2016-05-15,0459,Terra,MODIS,100,6.2,304.6,195.5,N,0
56.654,-111.6867,316.6,1,1,2016-05-15,0459,Terra,MODIS,93,6.2,286.8,17.3,N,0
56.6024,-110.3827,304.1,2.1,1.4,2016-05-15,0902,Aqua,MODIS,27,6.2,280.5,25.9,N,0
56.6018,-110.3875,306.2,2.1,1.4,2016-05-15,0902,Aqua,MODIS,36,6.2,281.8,30.5,N,0
56.6309,-111.7251,309.8,2.4,1.5,2016-05-15,0902,Aqua,MODIS,68,6.2,282.9,48.1,N,0
56.6293,-111.7389,306.4,2.2,1.4,2016-05-15,1040,Aqua,MODIS,50,6.2,279.4,34.5,N,0
56.2592,-110.6507,342.2,1.1,1.1,2016-05-15,1828,Terra,MODIS,59,6.2,299.7,42.6,D,0
56.7003,-110.5645,328.4,1.1,1.1,2016-05-15,1828,Terra,MODIS,83,6.2,289.6,27,D,0
56.7075,-110.5429,317.1,1.1,1.1,2016-05-15,1828,Terra,MODIS,58,6.2,293,12.1,D,0
56.641,-110.7636,319.8,1.1,1.1,2016-05-15,1828,Terra,MODIS,76,6.2,297.6,14.7,D,0
56.6389,-110.7454,319.8,1.1,1.1,2016-05-15,1828,Terra,MODIS,76,6.2,294.9,14.3,D,0
56.6253,-110.7126,314.6,1.1,1.1,2016-05-15,1828,Terra,MODIS,58,6.2,295.2,10.8,D,0
56.6232,-110.6945,307.9,1.1,1.1,2016-05-15,1828,Terra,MODIS,48,6.2,294.4,6.4,D,0
56.5323,-110.6217,316.8,1.1,1.1,2016-05-15,1828,Terra,MODIS,57,6.2,294.2,13.4,D,0
56.5823,-110.2633,317.4,1.1,1,2016-05-15,1828,Terra,MODIS,73,6.2,289.4,15.6,D,0
56.5844,-110.2809,321.1,1.1,1,2016-05-15,1828,Terra,MODIS,77,6.2,290.5,19.4,D,0
56.7138,-110.597,352.2,1.1,1.1,2016-05-15,1828,Terra,MODIS,96,6.2,295.1,73.1,D,0
56.7096,-110.5609,374.2,1.1,1.1,2016-05-15,1828,Terra,MODIS,100,6.2,293.2,148.5,D,0
56.745,-110.5296,323.7,1.1,1.1,2016-05-15,1828,Terra,MODIS,75,6.2,296.7,18,D,0
56.6173,-111.6604,305.5,1.2,1.1,2016-05-15,1828,Terra,MODIS,32,6.2,291.8,6.2,D,0
56.6256,-111.7366,319.6,1.2,1.1,2016-05-15,1828,Terra,MODIS,0,6.2,293.6,19.5,D,0
56.6277,-111.7559,322.9,1.2,1.1,2016-05-15,1828,Terra,MODIS,65,6.2,292.3,24.3,D,0
56.6607,-111.6777,318.7,1.2,1.1,2016-05-15,1828,Terra,MODIS,33,6.2,292.2,15.3,D,0
56.664,-110.7931,344.4,1.1,1.1,2016-05-15,1828,Terra,MODIS,93,6.2,296.4,53.8,D,0
56.6193,-111.5726,317.3,1.2,1.1,2016-05-15,1828,Terra,MODIS,53,6.2,298.1,13.6,D,0
56.5874,-111.5707,313.9,1.2,1.1,2016-05-15,1828,Terra,MODIS,35,6.2,293.9,9.9,D,0
56.7975,-110.6924,352.8,1.1,1.1,2016-05-15,1828,Terra,MODIS,97,6.2,298,77.2,D,0
56.7954,-110.6741,334,1.1,1.1,2016-05-15,1828,Terra,MODIS,87,6.2,295.4,35.8,D,0
56.7682,-110.728,314.9,1.1,1.1,2016-05-15,1828,Terra,MODIS,55,6.2,294.2,10.5,D,0
56.6619,-110.7749,344.9,1.1,1.1,2016-05-15,1828,Terra,MODIS,93,6.2,298.4,54,D,0
56.5915,-110.2597,354.4,1.1,1,2016-05-15,1828,Terra,MODIS,97,6.2,293.1,77.9,D,0
56.5936,-110.2773,340.4,1.1,1,2016-05-15,1828,Terra,MODIS,91,6.2,292.8,45.7,D,0
56.5965,-110.221,329.3,1.1,1,2016-05-15,1828,Terra,MODIS,80,6.2,290.4,27.9,D,0
56.5986,-110.2385,330.8,1.1,1,2016-05-15,1828,Terra,MODIS,64,6.2,291.9,28.4,D,0
56.6171,-110.2314,321.4,1.1,1,2016-05-15,1828,Terra,MODIS,73,6.2,290.2,17.5,D,0
56.6264,-110.2277,405.4,1.1,1,2016-05-15,1828,Terra,MODIS,87,6.2,299.2,322.6,D,0
56.5309,-111.5111,325.2,1.2,1.1,2016-05-15,1828,Terra,MODIS,74,6.2,292.2,23.4,D,0
56.533,-111.5301,318.3,1.2,1.1,2016-05-15,1828,Terra,MODIS,31,6.2,291.8,14.3,D,0
56.7961,-110.4286,348.8,1.1,1.1,2016-05-15,1828,Terra,MODIS,95,6.2,295.4,64.4,D,0
56.2405,-110.6576,335.8,1.1,1.1,2016-05-15,1828,Terra,MODIS,57,6.2,291.6,36.8,D,0
56.2457,-110.6189,311.9,1.1,1,2016-05-15,1828,Terra,MODIS,39,6.2,290.4,9,D,0
56.2478,-110.6365,392.8,1.1,1.1,2016-05-15,1828,Terra,MODIS,100,6.2,293.8,242,D,0
56.2499,-110.6541,370.2,1.1,1.1,2016-05-15,1828,Terra,MODIS,100,6.2,297.7,127.1,D,0
56.2519,-110.6718,346.7,1.1,1.1,2016-05-15,1828,Terra,MODIS,80,6.2,294.6,56.1,D,0
56.2685,-110.8138,328.3,1.1,1.1,2016-05-15,1828,Terra,MODIS,49,6.2,293.2,24.7,D,0
56.2747,-110.8676,335.3,1.1,1.1,2016-05-15,1828,Terra,MODIS,62,6.2,296.6,34.5,D,0
56.2571,-110.6331,400,1.1,1.1,2016-05-15,1828,Terra,MODIS,100,6.2,300.5,286,D,0
56.7117,-110.5789,392,1.1,1.1,2016-05-15,1828,Terra,MODIS,100,6.2,296.9,239.9,D,0
56.2696,-110.7392,346,1.1,1.1,2016-05-15,1828,Terra,MODIS,82,6.2,298.3,57.3,D,0
56.2935,-110.8608,335,1.1,1.1,2016-05-15,1828,Terra,MODIS,61,6.2,297.7,33.1,D,0
56.2997,-110.7467,321.1,1.1,1.1,2016-05-15,1828,Terra,MODIS,58,6.2,298.4,11.8,D,0
56.7152,-110.2794,316.7,1.1,1,2016-05-15,1828,Terra,MODIS,54,6.2,294.2,14.5,D,0
56.7173,-110.297,312.1,1.1,1,2016-05-15,1828,Terra,MODIS,35,6.2,294.5,9.7,D,0
56.6903,-110.2331,356.9,1.1,1,2016-05-15,1828,Terra,MODIS,93,6.2,294.3,86,D,0
56.6583,-110.2084,308.8,1.1,1,2016-05-15,1828,Terra,MODIS,0,6.2,294,7.1,D,0
56.7215,-110.3322,319.6,1.1,1,2016-05-15,1828,Terra,MODIS,45,6.2,292.3,16.1,D,0
56.7237,-110.35,321.7,1.1,1,2016-05-15,1828,Terra,MODIS,73,6.2,291.9,18.6,D,0
56.7329,-110.3462,344.8,1.1,1,2016-05-15,1828,Terra,MODIS,92,6.2,293.4,53.3,D,0
56.8054,-110.425,352.7,1.1,1.1,2016-05-15,1828,Terra,MODIS,97,6.2,295.6,75.1,D,0
56.8076,-110.443,323.3,1.1,1.1,2016-05-15,1828,Terra,MODIS,79,6.2,295.3,19.9,D,0
56.6831,-110.2543,313.8,1.1,1,2016-05-15,1828,Terra,MODIS,55,6.2,293.9,9.9,D,0
56.6924,-110.2511,359.1,1.1,1,2016-05-15,1828,Terra,MODIS,86,6.2,296.5,91.7,D,0
56.7691,-110.364,330.1,1.1,1,2016-05-15,1828,Terra,MODIS,84,6.2,293.3,29.5,D,0
56.7784,-110.3604,373.1,1.1,1,2016-05-15,1828,Terra,MODIS,100,6.2,297.7,143.6,D,0
56.7805,-110.3782,377.7,1.1,1,2016-05-15,1828,Terra,MODIS,100,6.2,298.7,162.9,D,0
56.7826,-110.3962,333.5,1.1,1.1,2016-05-15,1828,Terra,MODIS,87,6.2,294.4,33.7,D,0
56.7847,-110.4142,362.2,1.1,1.1,2016-05-15,1828,Terra,MODIS,100,6.2,297.1,100.1,D,0
56.7463,-110.7934,349.8,1.1,1.1,2016-05-15,1828,Terra,MODIS,95,6.2,295.7,69.9,D,0
56.3146,-110.5864,328.1,1.1,1,2016-05-15,1828,Terra,MODIS,74,6.2,295.4,21.6,D,0
56.33,-110.4701,321.5,1.1,1,2016-05-15,1828,Terra,MODIS,71,6.2,293.8,17.2,D,0
56.3536,-110.4245,310.8,1.1,1,2016-05-15,1828,Terra,MODIS,51,6.2,293.7,8,D,0
56.4075,-110.5087,316.2,1.1,1,2016-05-15,1828,Terra,MODIS,67,6.2,295.3,10.7,D,0
56.2956,-110.8787,341.5,1.1,1.1,2016-05-15,1828,Terra,MODIS,87,6.2,295.8,46.5,D,0
56.3109,-110.5945,329.3,1.1,1,2016-05-15,1828,Terra,MODIS,85,6.2,297,25.3,D,0
56.313,-110.6122,313,1.1,1.1,2016-05-15,1828,Terra,MODIS,52,6.2,295.8,6.7,D,0
56.4174,-110.7153,320.3,1.1,1.1,2016-05-15,1828,Terra,MODIS,70,6.2,300.3,12.1,D,0
56.4866,-110.8526,325.2,1.1,1.1,2016-05-15,1828,Terra,MODIS,70,6.2,300.6,18.4,D,0
56.6766,-110.903,310.2,1.1,1.1,2016-05-15,1828,Terra,MODIS,27,6.2,297,5.9,D,0
56.735,-110.3641,345.4,1.1,1,2016-05-15,1828,Terra,MODIS,91,6.2,295.8,55.2,D,0
56.7258,-110.368,315.7,1.1,1,2016-05-15,1828,Terra,MODIS,39,6.2,291.8,11.3,D,0
56.6396,-110.5007,318,1.1,1.1,2016-05-15,1828,Terra,MODIS,54,6.2,294.8,14,D,0
56.629,-110.4116,325.3,1.1,1,2016-05-15,1828,Terra,MODIS,70,6.2,292.3,20.9,D,0
56.6198,-110.4152,348.5,1.1,1,2016-05-15,1828,Terra,MODIS,95,6.2,292.5,60.5,D,0
56.6116,-110.5113,343.1,1.1,1.1,2016-05-15,1828,Terra,MODIS,90,6.2,294.7,50.7,D,0
56.6096,-110.4934,327.4,1.1,1.1,2016-05-15,1828,Terra,MODIS,59,6.2,292.9,22.9,D,0
56.7656,-110.362,327.8,4.7,2,2016-05-15,2005,Terra,MODIS,61,6.2,289,212.9,D,0
56.7295,-110.3203,320.3,4.7,2,2016-05-15,2005,Terra,MODIS,50,6.2,287,141.9,D,0
56.5193,-111.4785,306.3,4.4,1.9,2016-05-15,2005,Terra,MODIS,12,6.2,287.4,42.9,D,0
56.5193,-111.4864,310,4.4,1.9,2016-05-15,2005,Terra,MODIS,65,6.2,287.8,70.6,D,0
56.54,-111.5469,307.9,4.4,1.9,2016-05-15,2005,Terra,MODIS,60,6.2,289.6,58.3,D,0
56.7883,-110.425,334.7,4.7,2,2016-05-15,2005,Terra,MODIS,84,6.2,292.2,297.1,D,0
56.6373,-110.2433,319.1,4.8,2,2016-05-15,2005,Terra,MODIS,40,6.2,286.9,140.3,D,0
56.7027,-110.5478,327.2,4.7,2,2016-05-15,2005,Terra,MODIS,83,6.2,288.7,221.1,D,0
56.4408,-110.5909,314.3,4.8,2,2016-05-15,2005,Terra,MODIS,70,6.2,294.1,89.3,D,0
56.7014,-110.5422,325.5,4.7,2,2016-05-15,2005,Terra,MODIS,82,6.2,288.5,207.2,D,0
56.2709,-110.8944,314.7,4.7,2,2016-05-15,2005,Terra,MODIS,57,6.2,290.9,101.4,D,0
56.6573,-110.7801,311.2,4.6,2,2016-05-15,2005,Terra,MODIS,65,6.2,289.8,79.4,D,0
56.7392,-110.7735,305.4,4.6,2,2016-05-15,2005,Terra,MODIS,28,6.2,292,40.6,D,0
56.7986,-110.6986,307.2,4.6,2,2016-05-15,2005,Terra,MODIS,33,6.2,292.6,49.7,D,0
56.7986,-110.6943,307.9,4.6,2,2016-05-15,2005,Terra,MODIS,60,6.2,292.7,57.9,D,0
56.7679,-110.368,327.8,4.7,2,2016-05-15,2005,Terra,MODIS,60,6.2,289.6,210.9,D,0
56.2858,-110.8761,316.8,4.7,2,2016-05-15,2005,Terra,MODIS,27,6.2,290.8,107.1,D,0
56.7903,-110.4313,328.6,4.7,2,2016-05-15,2005,Terra,MODIS,72,6.2,292.2,220.2,D,0
56.6511,-111.7542,313.1,4.3,1.9,2016-05-15,2005,Terra,MODIS,49,6.2,289.3,85.5,D,0
56.6524,-111.7452,312.4,4.3,1.9,2016-05-15,2005,Terra,MODIS,41,6.2,288.7,77.9,D,0
56.6572,-110.7842,310.4,4.6,2,2016-05-15,2005,Terra,MODIS,63,6.2,290,73.3,D,0
56.6355,-110.7216,306,4.6,2,2016-05-15,2005,Terra,MODIS,46,6.2,287.4,52,D,0
56.6352,-110.7177,305.1,4.6,2,2016-05-15,2005,Terra,MODIS,38,6.2,287.1,46.7,D,0
56.4384,-110.586,316.8,4.8,2,2016-05-15,2005,Terra,MODIS,73,6.2,294.1,105.1,D,0
56.7528,-110.3857,316.7,4.7,2,2016-05-15,2005,Terra,MODIS,59,6.2,290.9,114.8,D,0
56.724,-110.6061,310.9,4.6,2,2016-05-15,2005,Terra,MODIS,57,6.2,291,75.2,D,0
56.794,-110.684,383.8,1,1,2016-05-15,2016,Aqua,MODIS,100,6.2,304.1,173.5,D,0
56.7808,-110.7136,341.5,1,1,2016-05-15,2016,Aqua,MODIS,88,6.2,300,40.4,D,0
56.7676,-110.7431,322,1,1,2016-05-15,2016,Aqua,MODIS,52,6.2,297.8,14.2,D,0
56.7697,-110.7264,328.8,1,1,2016-05-15,2016,Aqua,MODIS,72,6.2,297.7,21.1,D,0
56.7586,-110.7392,324.3,1,1,2016-05-15,2016,Aqua,MODIS,60,6.2,297.4,15.8,D,0
56.6692,-110.7817,339.8,1,1,2016-05-15,2016,Aqua,MODIS,90,6.2,293.1,40.8,D,0
56.6073,-110.7672,313.4,1,1,2016-05-15,2016,Aqua,MODIS,40,6.2,299.4,7.2,D,0
56.6094,-110.7507,320,1,1,2016-05-15,2016,Aqua,MODIS,74,6.2,297.6,13.8,D,0
56.5323,-110.624,312.4,1,1,2016-05-15,2016,Aqua,MODIS,23,6.2,294.6,8.3,D,0
56.6602,-110.7779,354.5,1,1,2016-05-15,2016,Aqua,MODIS,97,6.2,295.2,70.9,D,0
56.6843,-110.2361,336.5,1.1,1,2016-05-15,2016,Aqua,MODIS,76,6.2,293.8,35.7,D,0
56.6917,-110.2269,311.1,1.1,1,2016-05-15,2016,Aqua,MODIS,53,6.2,290.2,9.6,D,0
56.6042,-110.3448,308.5,1,1,2016-05-15,2016,Aqua,MODIS,29,6.2,292.1,6.5,D,0
56.6369,-110.2344,323.9,1.1,1,2016-05-15,2016,Aqua,MODIS,40,6.2,287.8,18.2,D,0
56.6348,-110.2513,327.4,1.1,1,2016-05-15,2016,Aqua,MODIS,71,6.2,292.1,23.8,D,0
56.4914,-110.867,332.8,1,1,2016-05-15,2016,Aqua,MODIS,86,6.2,298.6,27.7,D,0
56.5325,-111.5331,338.1,1,1,2016-05-15,2016,Aqua,MODIS,83,6.2,291.3,34.5,D,0
56.5922,-110.2269,319.3,1.1,1,2016-05-15,2016,Aqua,MODIS,30,6.2,289.6,15.4,D,0
56.2529,-110.8391,341.4,1,1,2016-05-15,2016,Aqua,MODIS,86,6.2,290.9,42.7,D,0
56.2508,-110.8554,328.8,1,1,2016-05-15,2016,Aqua,MODIS,48,6.2,290.3,22.7,D,0
56.5859,-110.2774,340.7,1.1,1,2016-05-15,2016,Aqua,MODIS,82,6.2,292.5,42.9,D,0
56.5816,-110.311,323.6,1,1,2016-05-15,2016,Aqua,MODIS,67,6.2,291.5,19.6,D,0
56.5987,-110.2363,317.4,1.1,1,2016-05-15,2016,Aqua,MODIS,41,6.2,289.4,13.7,D,0
56.5945,-110.27,337,1.1,1,2016-05-15,2016,Aqua,MODIS,77,6.2,291.2,36.5,D,0
56.5924,-110.2868,319.2,1.1,1,2016-05-15,2016,Aqua,MODIS,43,6.2,291.5,13.7,D,0
56.6035,-110.2738,326.2,1.1,1,2016-05-15,2016,Aqua,MODIS,62,6.2,290.9,21.2,D,0
56.6014,-110.2906,318.9,1.1,1,2016-05-15,2016,Aqua,MODIS,57,6.2,292.4,13.8,D,0
56.2893,-110.6306,316.4,1,1,2016-05-15,2016,Aqua,MODIS,21,6.2,293.2,8.5,D,0
56.2788,-110.7124,358.1,1,1,2016-05-15,2016,Aqua,MODIS,75,6.2,291.4,75,D,0
56.2661,-110.8103,326.9,1,1,2016-05-15,2016,Aqua,MODIS,59,6.2,292.5,21.6,D,0
56.2856,-110.7325,364.7,1,1,2016-05-15,2016,Aqua,MODIS,87,6.2,296.7,94.7,D,0
56.2686,-110.8628,344.6,1,1,2016-05-15,2016,Aqua,MODIS,93,6.2,292.6,47.1,D,0
56.2665,-110.8791,348.9,1,1,2016-05-15,2016,Aqua,MODIS,95,6.2,294.4,57.1,D,0
56.2924,-110.7526,331.5,1,1,2016-05-15,2016,Aqua,MODIS,54,6.2,295.7,24,D,0
56.2776,-110.8666,319.5,1,1,2016-05-15,2016,Aqua,MODIS,53,6.2,292.1,12.6,D,0
56.2754,-110.8829,363.5,1,1,2016-05-15,2016,Aqua,MODIS,100,6.2,296.2,94.9,D,0
56.2865,-110.8704,344,1,1,2016-05-15,2016,Aqua,MODIS,93,6.2,294.5,46.7,D,0
56.2843,-110.8867,331.2,1,1,2016-05-15,2016,Aqua,MODIS,85,6.2,294.4,26,D,0
56.6588,-111.2179,319.3,1,1,2016-05-15,2016,Aqua,MODIS,64,6.2,305.8,8.3,D,0
56.6355,-110.7499,391.4,1,1,2016-05-15,2016,Aqua,MODIS,100,6.2,300.8,211.8,D,0
56.6248,-110.7049,310.1,1,1,2016-05-15,2016,Aqua,MODIS,52,6.2,292.5,7.3,D,0
56.6662,-110.2286,320.6,1.1,1,2016-05-15,2016,Aqua,MODIS,53,6.2,291.3,15.8,D,0
56.5789,-111.6052,326.6,1,1,2016-05-15,2016,Aqua,MODIS,58,6.2,295.8,20,D,0
56.7411,-110.8019,319,1,1,2016-05-15,2016,Aqua,MODIS,70,6.2,295.8,13.8,D,0
