latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
58.3371,-117.4554,380.3,4.7,2,2019-05-18,2041,Terra,MODIS,87,6.3,283.1,1423.3,D,0
58.2981,-117.4085,345.7,4.7,2,2019-05-18,2041,Terra,MODIS,88,6.3,270.1,476,D,0
58.3127,-117.3887,355,4.7,2,2019-05-18,2041,Terra,MODIS,0,6.3,273.2,644.2,D,0
58.3385,-117.4891,319.1,1.2,1.1,2019-05-18,2053,Aqua,MODIS,24,6.3,291.2,14.6,D,0
58.3451,-117.4344,395.3,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,306.7,295.9,D,0
58.3303,-117.2693,398.9,1.2,1.1,2019-05-18,2053,Aqua,MODIS,87,6.3,288.2,321.9,D,0
58.3423,-117.2518,325.9,1.2,1.1,2019-05-18,2053,Aqua,MODIS,46,6.3,290.2,14.9,D,0
58.3189,-117.4819,343.7,1.2,1.1,2019-05-18,2053,Aqua,MODIS,93,6.3,293,58.6,D,0
58.321,-117.4611,442.9,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,313.9,831,D,0
58.3409,-117.476,363.3,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,293.1,116.5,D,0
58.3549,-117.4381,459.4,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,320.8,1126.7,D,0
58.3219,-117.3533,459.6,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,325.6,1142.6,D,0
58.3057,-117.4123,342.2,1.2,1.1,2019-05-18,2053,Aqua,MODIS,89,6.3,299.3,55.4,D,0
58.3078,-117.3915,349.3,1.2,1.1,2019-05-18,2053,Aqua,MODIS,96,6.3,296.7,74.2,D,0
58.3099,-117.3706,390.1,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,301.1,263,D,0
58.2959,-117.4087,349.4,1.2,1.1,2019-05-18,2053,Aqua,MODIS,96,6.3,297.1,75.7,D,0
58.2662,-117.3065,391,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,300.9,269.4,D,0
58.2641,-117.3274,344.2,1.2,1.1,2019-05-18,2053,Aqua,MODIS,94,6.3,295.6,59,D,0
58.265,-117.3108,371.2,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,299.7,155.3,D,0
58.2629,-117.3318,324,1.2,1.1,2019-05-18,2053,Aqua,MODIS,35,6.3,293.7,19.3,D,0
58.2748,-117.3144,372,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,296.1,155.7,D,0
58.2727,-117.3353,412.9,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,305.9,451.6,D,0
58.2867,-117.297,417.8,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,312.9,504.2,D,0
58.2826,-117.3389,335.6,1.2,1.1,2019-05-18,2053,Aqua,MODIS,42,6.3,293.8,35.8,D,0
58.2966,-117.3006,444.5,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,322,868.4,D,0
58.2945,-117.3216,357.6,1.2,1.1,2019-05-18,2053,Aqua,MODIS,99,6.3,300.5,96.7,D,0
58.2924,-117.3426,332.9,1.2,1.1,2019-05-18,2053,Aqua,MODIS,53,6.3,294.2,34.2,D,0
58.3064,-117.3042,490,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,335.5,1885.3,D,0
58.3043,-117.3252,398.2,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,309.1,318.3,D,0
58.3022,-117.3461,391.1,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,303.4,268.3,D,0
58.3163,-117.3078,504.4,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,340.1,2335.1,D,0
58.3142,-117.3287,422,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,315.1,552.8,D,0
58.312,-117.3497,435,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,312.8,721.5,D,0
58.324,-117.3323,505.5,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,400.1,2373,D,0
58.2671,-117.2899,388.7,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,301.5,253.9,D,0
58.2831,-117.2303,326.4,1.2,1.1,2019-05-18,2053,Aqua,MODIS,51,6.3,294.9,20.8,D,0
58.2811,-117.2514,399.1,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,297.1,328.8,D,0
58.279,-117.2724,368.7,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,290.4,139.4,D,0
58.2769,-117.2935,342.8,1.2,1.1,2019-05-18,2053,Aqua,MODIS,93,6.3,289.6,55,D,0
58.293,-117.2339,352.4,1.2,1.1,2019-05-18,2053,Aqua,MODIS,91,6.3,297.4,76.9,D,0
58.2888,-117.276,449,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,318.5,947.5,D,0
58.2909,-117.255,419.6,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,311.9,526.2,D,0
58.3029,-117.2375,352.5,1.2,1.1,2019-05-18,2053,Aqua,MODIS,91,6.3,297,76,D,0
58.3008,-117.2586,471,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,324.5,1395.4,D,0
58.2987,-117.2796,467.2,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,333.3,1305.8,D,0
58.3127,-117.2411,343.3,1.2,1.1,2019-05-18,2053,Aqua,MODIS,93,6.3,296,49.2,D,0
58.3106,-117.2621,494.7,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,325,2032,D,0
58.3085,-117.2832,504.5,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,400.1,2343.5,D,0
58.3226,-117.2446,327.1,1.2,1.1,2019-05-18,2053,Aqua,MODIS,85,6.3,295.2,15.7,D,0
58.3205,-117.2657,420.5,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,296,532.5,D,0
58.2649,-117.219,326.6,1.2,1.1,2019-05-18,2053,Aqua,MODIS,65,6.3,288.8,27.7,D,0
58.3325,-117.2482,349.3,1.2,1.1,2019-05-18,2053,Aqua,MODIS,90,6.3,294.9,64.5,D,0
58.298,-117.3879,351.9,1.2,1.1,2019-05-18,2053,Aqua,MODIS,97,6.3,295.1,82.4,D,0
58.3001,-117.367,342.7,1.2,1.1,2019-05-18,2053,Aqua,MODIS,93,6.3,292.4,56,D,0
58.2861,-117.4051,315.8,1.2,1.1,2019-05-18,2053,Aqua,MODIS,16,6.3,289.6,11.7,D,0
58.2882,-117.3843,352.1,1.2,1.1,2019-05-18,2053,Aqua,MODIS,97,6.3,293.4,81.1,D,0
58.2784,-117.3807,338.1,1.2,1.1,2019-05-18,2053,Aqua,MODIS,68,6.3,293.2,42.2,D,0
58.2805,-117.3598,371.6,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,299.8,151.1,D,0
58.2706,-117.3562,367.1,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,298.3,131.6,D,0
58.2567,-117.3944,314.8,1.2,1.1,2019-05-18,2053,Aqua,MODIS,33,6.3,284.9,10.2,D,0
58.3507,-117.4797,462.3,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,313.4,1182.4,D,0
58.3647,-117.4417,462.2,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,320.3,1186,D,0
58.3605,-117.4833,391.6,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,292,269.2,D,0
58.3745,-117.4453,372.1,1.2,1.1,2019-05-18,2053,Aqua,MODIS,94,6.3,287.5,157.1,D,0
58.3232,-117.4403,384.3,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,292.5,222.1,D,0
58.3112,-117.4575,370.9,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,294.3,152,D,0
58.3134,-117.4368,382.6,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,298.5,212.6,D,0
58.3015,-117.4539,366.1,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,295.4,131.4,D,0
58.3036,-117.4332,414.8,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,306.9,469.4,D,0
58.333,-117.4439,397.9,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,290.4,315.2,D,0
58.2691,-117.2689,352.2,1.2,1.1,2019-05-18,2053,Aqua,MODIS,97,6.3,287.4,81.6,D,0
58.2684,-117.2856,397.6,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,298.4,317,D,0
58.2705,-117.2646,337.8,1.2,1.1,2019-05-18,2053,Aqua,MODIS,90,6.3,285.3,44.6,D,0
58.2628,-117.24,317.9,1.2,1.1,2019-05-18,2053,Aqua,MODIS,48,6.3,280.1,15.4,D,0
58.3668,-117.4208,500.7,1.2,1.1,2019-05-18,2053,Aqua,MODIS,94,6.3,325.1,2203.7,D,0
58.3688,-117.3999,425.7,1.2,1.1,2019-05-18,2053,Aqua,MODIS,87,6.3,283.8,599.5,D,0
58.3709,-117.3789,340.1,1.2,1.1,2019-05-18,2053,Aqua,MODIS,0,6.3,272.5,50.7,D,0
58.3569,-117.4172,505.1,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,335.9,2348.2,D,0
58.359,-117.3963,493,1.2,1.1,2019-05-18,2053,Aqua,MODIS,94,6.3,300.1,1968.4,D,0
58.3611,-117.3753,357.6,1.2,1.1,2019-05-18,2053,Aqua,MODIS,0,6.3,273.2,99.7,D,0
58.3471,-117.4136,433,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,319.9,693.7,D,0
58.3449,-117.4268,415.3,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,310.8,476.5,D,0
58.3351,-117.4231,392.5,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,300.1,278.2,D,0
58.3372,-117.4023,456.5,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,319.8,1079.1,D,0
58.3415,-117.3605,453.8,1.2,1.1,2019-05-18,2053,Aqua,MODIS,87,6.3,300.7,1031.5,D,0
58.3253,-117.4195,389.3,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,300.8,254.8,D,0
58.3274,-117.3987,428.7,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,311.6,635.9,D,0
58.3155,-117.4159,363.3,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,302.1,121.1,D,0
58.3176,-117.3951,417.5,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,309.1,502.1,D,0
58.3197,-117.3742,470.5,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,315.6,1376.8,D,0
58.3308,-117.4647,420.1,1.2,1.1,2019-05-18,2053,Aqua,MODIS,100,6.3,299.5,523.3,D,0
58.3287,-117.4855,353.2,1.2,1.1,2019-05-18,2053,Aqua,MODIS,97,6.3,293.1,84.7,D,0
